"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"UPDT -  FEEDER E-STOP PRESSED","FLA0 Auto Packer","3.816666666666667","R5","2022-11-06 18:00:00.000","7436A"
"UPDT - WW Tab Breaker","PQ56 Off-Color-Density","3.816666666666667","Y4","2022-11-05 07:00:00.000","7304"
"UPDT - WW Tab Breaker","PQBT Tighten blankets","3.816666666666667","R4","2022-11-04 19:00:00.000","7305"
"UPDT - Delivery Table Jam - 1","PLS0 Delivery table jam","3.8833333333333333","Y4","2022-11-04 07:00:00.000","7302"
"UPDT - Deck 3 Fault","PLA0 Cassettes","3.95","Y5","2022-11-06 06:00:00.000","7304"
"UPDT -  HEIBER STOP COMMAND","FLW0 Automation - Robotics","3.966666666666667","Y4","2022-11-04 07:00:00.000","7435A"
"UPDT - Deck 5 Fault","PQPS Plate Change Sensitive","3.966666666666667","Y4","2022-11-04 07:00:00.000","7304"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PQBT Tighten blankets","4.0","Y4","2022-11-05 07:00:00.000","7301"
"UPDT - Cutter Dancer Roller at Lower Limit","CLCS Die stripping-pins","4.05","R4","2022-11-05 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLS0 Folding Section-2nd Section","4.05","Y5","2022-11-06 06:00:00.000","7436A"
"UPDT - WW Splicer","PLUU Rollstand infeed brakes","4.05","Y5","2022-11-06 06:00:00.000","7305"
"Unplanned Downtime","FQ23 Feed Problems","4.1","R4","2022-11-04 19:00:00.000","7434"
"UPDT - WW Outfeed","PLZ0 Palletizer air table","4.1","Y4","2022-11-05 07:00:00.000","7305"
"UPDT - Cutter Jam Num 3 Shutdown","PLS0 Delivery table jam","4.133333333333334","R5","2022-11-06 18:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FQ23 Feed Problems","4.15","R4","2022-11-05 19:00:00.000","7436B"
"UPDT - Infeed Splicer Prepared Shutdown","PQPB Plate Cracked","4.15","R4","2022-11-05 19:00:00.000","7301"
"UPDT - Delivery Belts Fast Stop Shutdown - 1","PLS0 Delivery table jam","4.166666666666667","R4","2022-11-04 19:00:00.000","7302"
"UPDT - Tower 6 Stop Button","PLS0 Delivery table jam","4.166666666666667","R4","2022-11-05 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","4.2","Y5","2022-11-06 06:00:00.000","7435B"
"UPDT - Cutter Fast Stop Shutdown","PLS0 Delivery table jam","4.2","Y5","2022-11-06 06:00:00.000","7301"
